URL,page_type,cluster,indexable,noindex,canonical,sitemap,title,meta_description,H1,H2s,word_count,meaningful_body_word_count,primary_topic,search_intent,image,image_alt,internal_inlinks,internal_outlinks,crawl_depth,duplicate_risk,page_value,content_grade,redirect_to
/fabrics/membrane-backed-covert/,,,no,yes,/fabrics/membrane-backed-covert/,no,Membrane-Backed Covert Fabric Notes Fabric Notes,"Explore Membrane-Backed Covert in the FabStitch 2027 collection, with Technical wool. Best for City outerwear. See how Membrane-Backed Covert relates.",Membrane-Backed Covert,,385,345,Membrane-Backed Covert fabric,commercial_investigation,,,,2,,,low,C,
/fabrics/deconstructed-jacquard/,,,no,yes,/fabrics/deconstructed-jacquard/,no,Deconstructed Jacquard Fabric Notes Fabric Notes,"Explore Deconstructed Jacquard in the FabStitch 2027 collection. Broken, blurred or partially rendered motifs. See how Deconstructed Jacquard relates.",Deconstructed Jacquard,,393,353,Deconstructed Jacquard fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/deconstructed-damask/,,,no,yes,/fabrics/deconstructed-damask/,no,Deconstructed Damask Fabric Notes Fabric Notes,"Explore Deconstructed Damask in the FabStitch 2027 collection. Broken, blurred or partially rendered motifs. See how Deconstructed Damask relates to.",Deconstructed Damask,,393,353,Deconstructed Damask fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/recycled-nylon-ripstop/,,,no,yes,/fabrics/recycled-nylon-ripstop/,no,Recycled Nylon Ripstop Fabric Notes Fabric Notes,"Explore Recycled Nylon Ripstop in the FabStitch 2027 collection, with Recycled nylon. PFAS-free DWR. Best for Outerwear.",Recycled Nylon Ripstop,,391,351,Recycled Nylon Ripstop fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/two-layer-membrane-laminate/,,,no,yes,/fabrics/two-layer-membrane-laminate/,no,2L Membrane Laminate Fabric Notes Fabric Notes,Explore 2L Membrane Laminate in the FabStitch 2027 collection. Membrane specified for PFAS compliance. Best for Outerwear.,2L Membrane Laminate,,404,364,2L Membrane Laminate fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/two-point-five-layer-membrane-laminate/,,,no,yes,/fabrics/two-point-five-layer-membrane-laminate/,no,2.5L Membrane Laminate Fabric Notes Fabric Notes,Explore 2.5L Membrane Laminate in the FabStitch 2027 collection. Membrane specified for PFAS compliance. Best for Outerwear.,2.5L Membrane Laminate,,404,364,2.5L Membrane Laminate fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/three-layer-membrane-laminate/,,,no,yes,/fabrics/three-layer-membrane-laminate/,no,3L Membrane Laminate Fabric Notes Fabric Notes,Explore 3L Membrane Laminate in the FabStitch 2027 collection. Membrane specified for PFAS compliance. Best for Outerwear.,3L Membrane Laminate,,404,364,3L Membrane Laminate fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/wool-technical-hybrid/,,,no,yes,/fabrics/wool-technical-hybrid/,no,Wool–Technical Hybrid Fabric Notes Fabric Notes,"Explore Wool–Technical Hybrid in the FabStitch 2027 collection, with Wool face / membrane middle / mesh back. Best for Outerwear.",Wool–Technical Hybrid,,399,359,Wool–Technical Hybrid fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/down-alternative-fill/,,,no,yes,/fabrics/down-alternative-fill/,no,Down-Alternative Fill Fabric Notes Fabric Notes,Explore Down-Alternative Fill in the FabStitch 2027 collection. Best for Garment insulation. See how Down-Alternative Fill relates to construction.,Down-Alternative Fill,,394,354,Down-Alternative Fill fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/recycled-polyester-wadding/,,,no,yes,/fabrics/recycled-polyester-wadding/,no,Recycled Polyester Wadding Fabric Notes Use Notes,"Explore Recycled Polyester Wadding in the FabStitch 2027 collection, with Recycled polyester. Best for Garment insulation.",Recycled Polyester Wadding,,393,353,Recycled Polyester Wadding fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/lightweight-denim/,,,yes,no,/fabrics/lightweight-denim/,yes,Lightweight Denim for apparel sourcing Use Notes,"Explore Lightweight Denim in the FabStitch 2027 collection. Volume-market weight. See how Lightweight Denim relates to construction, weight, and.",Lightweight Denim,,397,357,Lightweight Denim fabric,commercial_investigation,,,,1,,,medium,B,
/fabrics/premium-weight-denim/,,,no,yes,/fabrics/premium-weight-denim/,no,Premium-Weight Denim Fabric Notes Fabric Notes,"Explore Premium-Weight Denim in the FabStitch 2027 collection. Premium-market weight. See how Premium-Weight Denim relates to construction, weight, and",Premium-Weight Denim,,397,357,Premium-Weight Denim fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/recycled-cotton-denim/,,,no,yes,/fabrics/recycled-cotton-denim/,no,Recycled-Cotton Denim Fabric Notes Fabric Notes,"Explore Recycled-Cotton Denim in the FabStitch 2027 collection, with 20–40% recycled cotton blended with virgin cotton. Virgin cotton retained for.",Recycled-Cotton Denim,,404,364,Recycled-Cotton Denim fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/laser-and-ozone-finished-denim/,,,no,yes,/fabrics/laser-and-ozone-finished-denim/,no,Laser- and Ozone-Finished Denim Fabric Notes,"Explore Laser- and Ozone-Finished Denim in the FabStitch 2027 collection. Laser finished, Ozone finished, Replaces stonewash and hand-sanding.",Laser- and Ozone-Finished Denim,,417,377,Laser- and Ozone-Finished Denim fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/hemp-cotton-denim/,,,no,yes,/fabrics/hemp-cotton-denim/,no,Hemp–Cotton Denim for apparel sourcing Use Notes,"Explore Hemp–Cotton Denim in the FabStitch 2027 collection, with 15–30% hemp with cotton. Hemp hand feel. See how Hemp–Cotton Denim relates to.",Hemp–Cotton Denim,,396,356,Hemp–Cotton Denim fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/selvedge-rigid-denim/,,,no,yes,/fabrics/selvedge-rigid-denim/,no,Selvedge Rigid Denim Fabric Notes Fabric Notes,"Explore Selvedge Rigid Denim in the FabStitch 2027 collection. Heritage, Longevity-led. See how Selvedge Rigid Denim relates to construction, weight.",Selvedge Rigid Denim,,396,356,Selvedge Rigid Denim fabric,commercial_investigation,,,,1,,,low,B,
/fabrics/upholstery-boucle/,,,no,yes,/fabrics/upholstery-boucle/,no,Upholstery Bouclé for apparel sourcing Use Notes,"Explore Upholstery Bouclé in the FabStitch 2027 collection. Best for Upholstery. See how Upholstery Bouclé relates to construction, weight, and apparel",Upholstery Bouclé,,401,361,Upholstery Bouclé fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/heavy-linen-upholstery/,,,no,yes,/fabrics/heavy-linen-upholstery/,no,Heavy Linen Upholstery Fabric Notes Fabric Notes,"Explore Heavy Linen Upholstery in the FabStitch 2027 collection, with Linen. Heavy. Best for Upholstery. See how Heavy Linen Upholstery relates to.",Heavy Linen Upholstery,,408,368,Heavy Linen Upholstery fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/wool-felt-upholstery/,,,no,yes,/fabrics/wool-felt-upholstery/,no,Wool Felt Upholstery Fabric Notes Fabric Notes,"Explore Wool Felt Upholstery in the FabStitch 2027 collection, with Wool. Best for Upholstery. See how Wool Felt Upholstery relates to construction.",Wool Felt Upholstery,,400,360,Wool Felt Upholstery fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/performance-upholstery-weave/,,,no,yes,/fabrics/performance-upholstery-weave/,no,Performance Upholstery Weave Fabric Notes,Explore Performance Upholstery Weave in the FabStitch 2027 collection. Best for Upholstery. See how Performance Upholstery Weave relates to.,Performance Upholstery Weave,,410,370,Performance Upholstery Weave fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/open-weave-linen-curtain/,,,no,yes,/fabrics/open-weave-linen-curtain/,no,Open-Weave Linen Curtain Fabric Notes for Apparel,"Explore Open-Weave Linen Curtain in the FabStitch 2027 collection, with Linen. Best for Curtains, Sheers. See how Open-Weave Linen Curtain relates to.",Open-Weave Linen Curtain,,403,363,Open-Weave Linen Curtain fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/technical-voile/,,,no,yes,/fabrics/technical-voile/,no,Technical Voile for apparel sourcing for Apparel,"Explore Technical Voile in the FabStitch 2027 collection. Best for Curtains, Sheers. See how Technical Voile relates to construction, weight, and.",Technical Voile,,402,362,Technical Voile fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/acoustic-rated-drape/,,,no,yes,/fabrics/acoustic-rated-drape/,no,Acoustic-Rated Drape Fabric Notes Fabric Notes,Explore Acoustic-Rated Drape in the FabStitch 2027 collection. Acoustic-rated. Best for Acoustic drapes. See how Acoustic-Rated Drape relates to.,Acoustic-Rated Drape,,410,370,Acoustic-Rated Drape fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/long-staple-cotton-percale/,,,no,yes,/fabrics/long-staple-cotton-percale/,no,Long-Staple Cotton Percale Fabric Notes Use Notes,"Explore Long-Staple Cotton Percale in the FabStitch 2027 collection, with Long-staple cotton. Best for Bedding. See how Long-Staple Cotton Percale.",Long-Staple Cotton Percale,,402,362,Long-Staple Cotton Percale fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/long-staple-cotton-sateen/,,,no,yes,/fabrics/long-staple-cotton-sateen/,no,Long-Staple Cotton Sateen Fabric Notes Use Notes,"Explore Long-Staple Cotton Sateen in the FabStitch 2027 collection, with Long-staple cotton. Best for Bedding. See how Long-Staple Cotton Sateen.",Long-Staple Cotton Sateen,,402,362,Long-Staple Cotton Sateen fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/washed-linen-bedding/,,,no,yes,/fabrics/washed-linen-bedding/,no,Washed Linen Bedding Fabric Notes Fabric Notes,"Explore Washed Linen Bedding in the FabStitch 2027 collection, with Linen. Washed. Best for Bedding. See how Washed Linen Bedding relates to.",Washed Linen Bedding,,408,368,Washed Linen Bedding fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/lyocell-blend-bedding/,,,no,yes,/fabrics/lyocell-blend-bedding/,no,Lyocell-Blend Bedding Fabric Notes Fabric Notes,"Explore Lyocell-Blend Bedding in the FabStitch 2027 collection, with Lyocell blend. Best for Bedding. See how Lyocell-Blend Bedding relates to.",Lyocell-Blend Bedding,,404,364,Lyocell-Blend Bedding fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/undyed-wool-rug/,,,no,yes,/fabrics/undyed-wool-rug/,no,Undyed Wool Rug for apparel sourcing for Apparel,"Explore Undyed Wool Rug in the FabStitch 2027 collection, with Wool. Undyed. Best for Rugs. See how Undyed Wool Rug relates to construction, weight.",Undyed Wool Rug,,408,368,Undyed Wool Rug fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/jute-rug/,,,no,yes,/fabrics/jute-rug/,no,Jute Rug for apparel sourcing buyer notes,"Explore Jute Rug in the FabStitch 2027 collection, with Jute. Best for Rugs. See how Jute Rug relates to construction, weight, and apparel use.",Jute Rug,,402,362,Jute Rug fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/recycled-pet-pile-rug/,,,no,yes,/fabrics/recycled-pet-pile-rug/,no,Recycled PET Pile Rug Fabric Notes Fabric Notes,"Explore Recycled PET Pile Rug in the FabStitch 2027 collection, with Recycled PET. Best for Rugs. See how Recycled PET Pile Rug relates to.",Recycled PET Pile Rug,,410,370,Recycled PET Pile Rug fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/inherently-fr-polyester/,,,no,yes,/fabrics/inherently-fr-polyester/,no,Inherently FR Polyester Fabric Notes for Apparel,"Explore Inherently FR Polyester in the FabStitch 2027 collection, with Polyester. Inherently flame resistant. Best for Contract textiles.",Inherently FR Polyester,,411,371,Inherently FR Polyester fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/bleach-cleanable-vinyl-alternative/,,,no,yes,/fabrics/bleach-cleanable-vinyl-alternative/,no,Bleach-Cleanable Vinyl Alternative Fabric Notes,Explore Bleach-Cleanable Vinyl Alternative in the FabStitch 2027 collection. Bleach-cleanable. Best for Contract textiles.,Bleach-Cleanable Vinyl Alternative,,417,377,Bleach-Cleanable Vinyl Alternative fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/recycled-pet-acoustic-felt/,,,no,yes,/fabrics/recycled-pet-acoustic-felt/,no,Recycled PET Acoustic Felt Fabric Notes Use Notes,"Explore Recycled PET Acoustic Felt in the FabStitch 2027 collection, with Recycled PET. Best for Contract textiles. See how Recycled PET Acoustic Felt.",Recycled PET Acoustic Felt,,413,373,Recycled PET Acoustic Felt fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/silk-charmeuse/,,,no,yes,/fabrics/silk-charmeuse/,no,Silk Charmeuse for apparel sourcing Fabric Notes,"Explore Silk Charmeuse in the FabStitch 2027 collection, with 100% silk. Fluid drape, Lustrous face, Soft matte reverse.",Silk Charmeuse,,398,358,Silk Charmeuse fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-satin/,,,no,yes,/fabrics/silk-satin/,no,Silk Satin for apparel sourcing buyer notes,"Explore Silk Satin in the FabStitch 2027 collection, with 100% silk. High silk sheen, Smooth surface, Fluid drape. Best for Occasionwear, Dresses.",Silk Satin,,396,356,Silk Satin fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-twill/,,,no,yes,/fabrics/silk-twill/,no,Silk Twill for apparel sourcing buyer notes,"Explore Silk Twill in the FabStitch 2027 collection, with 100% silk. Subtle diagonal grain, Soft sheen, Supple body. Best for Scarves, Blouses.",Silk Twill,,396,356,Silk Twill fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-noil/,,,no,yes,/fabrics/silk-noil/,no,Silk Noil for apparel sourcing buyer notes,"Explore Silk Noil in the FabStitch 2027 collection, with 100% silk noil. Matte surface, Dry hand, Visible short-fiber texture.",Silk Noil,,398,358,Silk Noil fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-tussar/,,,no,yes,/fabrics/silk-tussar/,no,Silk Tussar for apparel sourcing buyer notes,"Explore Silk Tussar in the FabStitch 2027 collection, with 100% silk. Pronounced slub, Crisp hand, Irregular natural sheen.",Silk Tussar,,397,357,Silk Tussar fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-crepe/,,,no,yes,/fabrics/silk-crepe/,no,Silk Crepe for apparel sourcing buyer notes,"Explore Silk Crepe in the FabStitch 2027 collection, with 100% silk. Fine pebbled surface, Fluid drape, Low sheen. Best for Dresses, Blouses, Slip.",Silk Crepe,,397,357,Silk Crepe fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-faille/,,,no,yes,/fabrics/silk-faille/,no,Silk Faille for apparel sourcing buyer notes,"Explore Silk Faille in the FabStitch 2027 collection, with 100% silk. Subtle crosswise rib, Firm body, Moderate sheen. Best for Jackets, Full skirts.",Silk Faille,,399,359,Silk Faille fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-broadcloth/,,,no,yes,/fabrics/silk-broadcloth/,no,Silk Broadcloth for apparel sourcing for Apparel,"Explore Silk Broadcloth in the FabStitch 2027 collection, with 100% silk. Fine close weave, Crisp light hand, Soft silk lustre.",Silk Broadcloth,,398,358,Silk Broadcloth fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/silk-chiffon-crepe/,,,no,yes,/fabrics/silk-chiffon-crepe/,no,Silk Chiffon Crepe for apparel sourcing Use Notes,"Explore Silk Chiffon Crepe in the FabStitch 2027 collection, with 100% silk. Sheer, Fine pebbled surface, Floating drape.",Silk Chiffon Crepe,,403,363,Silk Chiffon Crepe fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/polyester-chiffon/,,,no,yes,/fabrics/polyester-chiffon/,no,Polyester Chiffon for apparel sourcing Use Notes,"Explore Polyester Chiffon in the FabStitch 2027 collection, with 100% polyester. Sheer, Lightweight, Soft flowing drape.",Polyester Chiffon,,394,354,Polyester Chiffon fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/recycled-polyester-chiffon/,,,no,yes,/fabrics/recycled-polyester-chiffon/,no,Recycled Polyester Chiffon Fabric Notes Use Notes,"Explore Recycled Polyester Chiffon in the FabStitch 2027 collection, with Recycled polyester. Sheer, Lightweight, Soft flowing drape.",Recycled Polyester Chiffon,,402,362,Recycled Polyester Chiffon fabric,commercial_investigation,,,,2,,,low,B,
/fabrics/matte-chiffon/,,,no,yes,/fabrics/matte-chiffon/,no,Matte Chiffon for apparel sourcing Fabric Notes,"Explore Matte Chiffon in the FabStitch 2027 collection, with Polyester. Semi-sheer, Matte surface, Soft fluid drape. Best for Dresses, Blouses.",Matte Chiffon,,393,353,Matte Chiffon fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/stretch-chiffon/,,,no,yes,/fabrics/stretch-chiffon/,no,Stretch Chiffon for apparel sourcing for Apparel,"Explore Stretch Chiffon in the FabStitch 2027 collection, with Polyester and elastane. Semi-sheer, Soft flowing drape, Light crosswise recovery.",Stretch Chiffon,,398,358,Stretch Chiffon fabric,commercial_investigation,,,,3,,,low,B,
/fabrics/crinkle-chiffon/,,,no,yes,/fabrics/crinkle-chiffon/,no,Crinkle Chiffon for apparel sourcing for Apparel,"Explore Crinkle Chiffon in the FabStitch 2027 collection, with Polyester. Sheer, Permanent puckered texture, Airy drape.",Crinkle Chiffon,,395,355,Crinkle Chiffon fabric,commercial_investigation,,,,2,,,low,B,
