url,page_type,canonical,indexable,primary_keyword,secondary_keywords,search_intent,keyword_group,h1,h2s,title,meta_description,content_depth,unique_content,duplicate_risk,question_answer_quality,image,image_relevance,image_alt,internal_links,schema,recommended_action
/collections/linen-lightweight/,collection,/collections/linen-lightweight/,yes,linen fabric,European Flax Linen; Linen–Cotton; Linen–Silk; Linen–Viscose; Linen–Lyocell,commercial_investigation,fabric_type,Linen Fabric for Clothing & Apparel,"Linen fabric for apparel | Lightweight linen and dress or shirt programmes | Natural linen and blends by the metre | Why linen creases and feels dry | Shirt, dress, and trouser choices",Linen Fabric for Clothing & Apparel Fabric Notes,"Explore linen fabric and linen blends for clothing and dresses. Compare composition, weight and character, then inquire on FabStitch.",developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/dress-fabric/ /fabrics/shirt-fabric/ /guides/linen-fabrics-2027/ /guides/cotton-vs-linen/ /guides/lightweight-fabric/ /marketplace/ /fabrics/european-flax-linen/ /fabrics/linen-cotton/ /fabrics/linen-silk/ /fabrics/linen-viscose/ /fabrics/linen-lyocell/ /fabrics/tencel-plain-weave/ /fabrics/tencel-twill/ /fabrics/tencel-denim/ /fabrics/tencel-shirting/ /fabrics/tencel-jersey/ /fabrics/tencel-heavy-twill/ /fabrics/tencel-linen-blend/ /fabrics/tencel-sateen/ /fabrics/tencel-brushed/ /fabrics/tencel-cotton-poplin/,Organization|CollectionPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/cotton/,collection,/collections/cotton/,yes,cotton fabric,Cotton Poplin; Cotton Voile; Cotton Organdy; Cotton Bouclé Yarn; Cotton Seersucker,commercial_investigation,fabric_type,Cotton Fabric for Clothing & Apparel,"What cotton fabric means for buyers | Cotton for shirts, dresses and apparel | Woven cotton, prints and by-the-yard inquiry | Plain cotton weaves are not interchangeable | Knitted cotton is a separate brief | What a cotton inquiry should name",Cotton Fabric for Clothing & Apparel for Apparel,"Explore cotton fabric for shirts, dresses and apparel. Compare woven cotton constructions, composition and documented uses, then inquire on FabStitch.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/shirt-fabric/ /fabrics/dress-fabric/ /guides/what-is-cotton-fabric/ /guides/fabric-weight-and-gsm/ /wholesale-fabric/ /marketplace/ /fabrics/cotton-poplin/ /fabrics/cotton-voile/ /fabrics/cotton-organdy/ /fabrics/cotton-boucle-yarn/ /fabrics/cotton-seersucker/ /fabrics/crinkle-cotton/ /fabrics/slub-cotton/ /fabrics/khadi-effect-cotton/ /fabrics/cotton-lawn/ /fabrics/batiste-lawn/ /fabrics/printed-cotton-lawn/ /fabrics/embroidered-cotton-lawn/ /fabrics/organic-cotton-lawn/ /fabrics/mercerised-cotton-lawn/ /fabrics/voile-lawn/ /fabrics/slub-cotton-lawn/ /fabrics/egyptian-cotton-poplin/ /fabrics/egyptian-cotton-percale/ /fabrics/egyptian-cotton-sateen/ /fabrics/egyptian-cotton-voile/ /fabrics/egyptian-cotton-twill/ /fabrics/egyptian-cotton-broadcloth/ /fabrics/egyptian-cotton-flannel/ /fabrics/egyptian-cotton-seersucker/ /fabrics/classic-oxford-cotton/ /fabrics/pinpoint-oxford-cotton/ /fabrics/royal-oxford-cotton/ /fabrics/oxford-chambray-cotton/ /fabrics/soft-oxford-cotton/ /fabrics/heavy-oxford-cotton/ /fabrics/stretch-oxford-cotton/ /fabrics/organic-oxford-cotton/ /fabrics/pima-cotton-jersey/ /fabrics/pima-cotton-interlock/ /fabrics/pima-cotton-poplin/ /fabrics/pima-cotton-sateen/ /fabrics/pima-cotton-voile/ /fabrics/pima-cotton-fleece/ /fabrics/pima-cotton-rib/ /fabrics/pima-cotton-broadcloth/ /fabrics/mercerized-cotton-poplin/ /fabrics/mercerized-cotton-jersey/ /fabrics/mercerized-cotton-sateen/ /fabrics/mercerized-cotton-voile/ /fabrics/mercerized-cotton-pique/ /fabrics/mercerized-cotton-twill/ /fabrics/mercerized-cotton-broadcloth/ /fabrics/mercerized-cotton-lawn/ /fabrics/classic-cotton-pique/ /fabrics/fine-cotton-pique/ /fabrics/honeycomb-cotton-pique/ /fabrics/birdseye-cotton-pique/ /fabrics/stretch-cotton-pique/ /fabrics/double-cotton-pique/ /fabrics/organic-cotton-pique/ /fabrics/cotton-rich-pique/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/silk-sheer/,collection,/collections/silk-sheer/,yes,silk fabric,Silk Chiffon; Silk Georgette; Silk Organza; Silk Taffeta; Crepe de Chine,commercial_investigation,fabric_type,Silk Fabric for Apparel & Occasionwear,"What silk fabric is | Silk apparel and dress or shirt uses | Buying silk by the yard on FabStitch | Chiffon, georgette, organza, and crepe | Satin is a weave, not a proof of silk",Silk Fabric for Apparel & Occasionwear Use Notes,"Explore silk fabric types — chiffon, georgette, organza and crepe. Compare composition and character for apparel, then inquire on FabStitch.",developed,distinct role,low,not_a_question_page,/media/fabrics/silk-chiffon-primary.webp,catalog_or_topic_image,Deep burgundy transparent silk chiffon in fluid folds,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/dress-fabric/ /guides/chiffon-vs-georgette/ /guides/silk-vs-satin/ /fabrics/clothing/ /marketplace/ /fabrics/silk-chiffon/ /fabrics/silk-georgette/ /fabrics/silk-organza/ /fabrics/silk-taffeta/ /fabrics/crepe-de-chine/ /fabrics/silk-habotai/ /fabrics/silk-dupion/ /fabrics/silk-boucle/ /fabrics/silk-charmeuse/ /fabrics/silk-satin/ /fabrics/silk-twill/ /fabrics/silk-noil/ /fabrics/silk-tussar/ /fabrics/silk-crepe/ /fabrics/silk-faille/ /fabrics/silk-broadcloth/ /fabrics/silk-chiffon-crepe/ /fabrics/polyester-chiffon/ /fabrics/recycled-polyester-chiffon/ /fabrics/matte-chiffon/ /fabrics/stretch-chiffon/ /fabrics/crinkle-chiffon/ /fabrics/printed-chiffon/ /fabrics/double-layer-chiffon/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/tailoring/,collection,/collections/tailoring/,yes,tailoring fabric,Merino + Roica Stretch Tailoring; Wool–Silk Bi-Stretch; Wool–Linen Open Weave; Wool–Mohair Open Weave; Super 110s–130s Tropical Wool,commercial_investigation,fabric_type,Suiting and Tailoring Fabric Notes,What changes a suiting cloth | Unstructured jackets versus a harder shoulder | What to ask before a tailoring order,Suiting and Tailoring Fabric Notes Sourcing Notes,"Compare wool, wool-silk, and open wool-linen cloth for jackets and suiting. Read construction and published weight, then inquire on one fabric.",developed,distinct role,low,not_a_question_page,/media/fabrics/wool-silk-bi-stretch-primary.webp,catalog_or_topic_image,Wool-silk bi-stretch tailoring cloth with a fine resilient weave,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/tailoring/ /fabrics/wool-fabric/ /guides/fabric-weight-and-gsm/ /marketplace/ /fabrics/merino-roica-stretch-tailoring/ /fabrics/wool-silk-bi-stretch/ /fabrics/wool-linen-open-weave/ /fabrics/wool-mohair-open-weave/ /fabrics/tropical-wool-super-110s-130s/ /fabrics/wool-cotton-twill/ /fabrics/wool-linen-tailoring-open-weave/ /fabrics/wool-silk-suiting/ /fabrics/wool-viscose-twill/ /fabrics/wool-polyester-suiting/ /fabrics/wool-polyamide-crepe/ /fabrics/wool-cashmere-melton/ /fabrics/wool-mohair-fresco/ /fabrics/wool-alpaca-brushed/ /fabrics/wool-hemp-canvas/,Organization|CollectionPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/knitwear/,collection,/collections/knitwear/,yes,knitted fabric,Open-Stitch Knit; Pointelle Knit; Crochet-Effect Knit; Fine-Gauge Semi-Sheer Knit; Cotton Bouclé Knit,commercial_investigation,fabric_type,"Knitwear, Jersey and French Terry","A knit is a loop structure, not a fibre | Gauge, hand, and what “lightweight knit” leaves out | How to shortlist a knit","Knitwear, Jersey and French Terry Sourcing Notes","Compare pointelle, French terry, ponte, and merino knits. Read gauge and fibre on the fabric page before you treat two knits as the same cloth.",developed,distinct role,low,not_a_question_page,/media/fabrics/pointelle-knit-primary.webp,catalog_or_topic_image,Pointelle knit with fine loops and repeated decorative eyelets,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/knitwear/ /guides/woven-vs-knit-fabrics/ /collections/cotton/ /marketplace/ /fabrics/open-stitch-knit/ /fabrics/pointelle-knit/ /fabrics/crochet-effect-knit/ /fabrics/fine-gauge-semi-sheer-knit/ /fabrics/cotton-boucle-knit/ /fabrics/linen-boucle-knit/ /fabrics/lightweight-merino-knit/ /fabrics/french-terry-lightweight/ /fabrics/french-terry-classic/ /fabrics/french-terry-organic/ /fabrics/french-terry-modal/ /fabrics/french-terry-stretch/ /fabrics/french-terry-slub/ /fabrics/french-terry-loopback/ /fabrics/french-terry-heavyweight/ /fabrics/french-terry-recycled-cotton/ /fabrics/french-terry-peached/ /fabrics/ponte-rayon-nylon/ /fabrics/ponte-cotton-rayon/ /fabrics/ponte-double-knit/ /fabrics/ponte-compact/ /fabrics/ponte-brushed/ /fabrics/ponte-structured/ /fabrics/ponte-lightweight/ /fabrics/ponte-matte/ /fabrics/ponte-ribbed/ /fabrics/ponte-travel/,Organization|CollectionPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/performance/,collection,/collections/performance/,yes,performance fabric,Stretch-Woven Compression; Crossover Swimwear Fabric; Cooling Performance Construction; Ultra-Light Semi-Sheer Lounge Knit; Retro Sportif Knit,commercial_investigation,fabric_type,Activewear Performance Cloth Notes,"Performance is a construction claim, not a medal | Stretch, recovery, and what to verify | Where activewear briefs should start",Activewear Performance Cloth Notes Sourcing Notes,"Read stretch-woven, swim, and cooling cloths for activewear. Published construction is the spec. This page does not promise moisture-wicking tests.",developed,shares structure or a parent fact with siblings,shared_primary_topic,not_a_question_page,/media/fabrics/stretch-woven-compression-primary.webp,catalog_or_topic_image,Dense stretch-woven compression fabric with a fine technical grid,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/activewear/ /guides/woven-vs-knit-fabrics/ /fabric-sourcing/ /marketplace/ /fabrics/stretch-woven-compression/ /fabrics/crossover-swimwear-fabric/ /fabrics/cooling-performance-construction/ /fabrics/ultra-light-semi-sheer-lounge-knit/ /fabrics/retro-sportif-knit/,Organization|CollectionPage|BreadcrumbList,Keep both only if the intent differs. Do not add a third page.
/collections/aw-textures/,collection,/collections/aw-textures/,yes,coating fabric,Melton; Boiled Wool; Double-Face Wool; Brushed Flannel; Mohair Blend,commercial_investigation,fabric_type,Heavy Wool and Brushed Cloth Notes,Coating cloth is about cover and surface | Do not borrow one cloth’s weight,Heavy Wool and Brushed Cloth Notes Sourcing Notes,"Compare melton, boiled wool, flannel, moleskin, and coating cloth. Weight and surface differ by fabric. No universal coat GSM is published here.",developed,distinct role,low,not_a_question_page,/media/fabrics/melton-primary.webp,catalog_or_topic_image,Dense fulled melton wool with a short compact nap and firm body,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/outerwear/ /collections/tailoring/ /guides/fabric-weight-and-gsm/ /marketplace/ /fabrics/melton/ /fabrics/boiled-wool/ /fabrics/double-face-wool/ /fabrics/brushed-flannel/ /fabrics/mohair-blend/ /fabrics/alpaca-blend/ /fabrics/casentino-wool/ /fabrics/cotton-moleskin/ /fabrics/peach-skin/ /fabrics/suede-effect-woven/ /fabrics/real-suede/ /fabrics/real-leather/ /fabrics/calf-hair-finish/,Organization|CollectionPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/velvet-pile/,collection,/collections/velvet-pile/,yes,velvet fabric,Fine-Wale Corduroy; Jumbo Corduroy; Cotton Velveteen; Silk–Viscose Velvet; Crushed Velvet,commercial_investigation,fabric_type,"Velvet, Corduroy and Pile Fabrics",Pile has a direction | Where pile cloth is used,"Velvet, Corduroy and Pile Fabrics Sourcing Notes","Compare corduroy wale, velveteen, and silk-viscose velvet. Pile direction and fibre are on the fabric page, not in the collection title.",developed,shares structure or a parent fact with siblings,shared_primary_topic,not_a_question_page,/media/fabrics/silk-viscose-velvet-primary.webp,catalog_or_topic_image,Silk-viscose velvet with a dense luminous directional pile,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/occasionwear/ /collections/silk-sheer/ /fabrics/best-for/trousers/ /marketplace/ /fabrics/fine-wale-corduroy/ /fabrics/jumbo-corduroy/ /fabrics/cotton-velveteen/ /fabrics/silk-viscose-velvet/ /fabrics/crushed-velvet/ /fabrics/panne-velvet/,Organization|CollectionPage|BreadcrumbList,Keep both only if the intent differs. Do not add a third page.
/collections/structured-classics/,collection,/collections/structured-classics/,yes,tweed fabric,Herringbone Tweed; Donegal Tweed; Tartan; Check; Membrane-Backed Gabardine,commercial_investigation,fabric_type,"Tweed, Gabardine and Classic Cloth",Classic does not mean one weave | What to check on a patterned cloth,"Tweed, Gabardine and Classic Cloth Sourcing Notes","Read tweed, tartan, gabardine, and jacquard as separate cloths. A classic look is not one weave, and membrane-backed pages say so.",developed,distinct role,low,not_a_question_page,/media/fabrics/donegal-tweed-primary.webp,catalog_or_topic_image,Donegal tweed with irregular colored wool nep flecks,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/tailoring/ /collections/technical-outerwear/ /marketplace/ /fabrics/herringbone-tweed/ /fabrics/donegal-tweed/ /fabrics/tartan/ /fabrics/check/ /fabrics/membrane-backed-gabardine/ /fabrics/membrane-backed-covert/ /fabrics/deconstructed-jacquard/ /fabrics/deconstructed-damask/,Organization|CollectionPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/collections/technical-outerwear/,collection,/collections/technical-outerwear/,yes,technical outerwear fabric,Recycled Nylon Ripstop; 2L Membrane Laminate; 2.5L Membrane Laminate; 3L Membrane Laminate; Wool–Technical Hybrid,commercial_investigation,fabric_type,Reading Technical Outerwear Cloth,Layer language has to match the fabric page | What this collection does not certify,Reading Technical Outerwear Cloth Sourcing Notes,"Compare ripstop, membrane laminates, and wool-technical hybrids. Layer counts are per fabric. This page does not claim a waterproof rating.",developed,distinct role,low,not_a_question_page,/media/fabrics/recycled-nylon-ripstop-primary.webp,catalog_or_topic_image,Recycled nylon ripstop with a reinforced square grid,/marketplace/ /fabrics/ /fabrics/best-for/ /fabric-sourcing/ /wholesale-fabric/ /guides/ /fabrics/best-for/outerwear/ /collections/aw-textures/ /guides/fabric-weight-and-gsm/ /marketplace/ /fabrics/recycled-nylon-ripstop/ /fabrics/two-layer-membrane-laminate/ /fabrics/two-point-five-layer-membrane-laminate/ /fabrics/three-layer-membrane-laminate/ /fabrics/wool-technical-hybrid/ /fabrics/down-alternative-fill/ /fabrics/recycled-polyester-wadding/,Organization|CollectionPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
