url,category,page_type,h1,primary_keyword,secondary_keywords,search_intent,word_count,unique_content_score,similarity_risk,canonical,sitemap,incoming_links,outgoing_links,crawl_depth,image_count,alt_status,structured_data,value_class,recommended_action,reason,h2s
/discover/breathable-french-terry-loungewear/,Discover,semantic_landing,Breathable French terry for Loungewear,breathable french terry fabric for loungewear,breathable french terry loungewear piece fabric,commercial_investigation,673,26,HIGH OVERLAP,/discover/breathable-french-terry-loungewear/,included,1,9,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/structured-french-terry-loungewear/. Keep this URL as the primary and merge the weaker sibling into it.,French terry fabric beyond the fibre name | What loungewear demand from cloth | How to judge breathable fabric responsibly | French terry for loungewear: selection logic | How breathable shows up in french terry | How to shortlist on FabStitch
/discover/breathable-french-terry-workwear/,Discover,semantic_landing,Breathable French terry for Workwear,breathable french terry fabric for workwear,breathable french terry workwear piece fabric,commercial_investigation,680,28,HIGH OVERLAP,/discover/breathable-french-terry-workwear/,included,1,10,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/soft-french-terry-workwear/. Keep this URL as the primary and merge the weaker sibling into it.,French terry fabric beyond the fibre name | What workwear demand from cloth | How to judge breathable fabric responsibly | French terry for workwear: selection logic | How breathable shows up in french terry | How to shortlist on FabStitch
/discover/breathable-georgette-blouses/,Discover,semantic_landing,Breathable Georgette for Blouses,breathable georgette fabric for blouses,breathable georgette blouse fabric,commercial_investigation,705,26,HIGH OVERLAP,/discover/breathable-georgette-blouses/,included,1,10,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-georgette-blouses/ (74% after entity names are normalized) but the query is different (breathable georgette fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,Georgette fabric beyond the fibre name | What blouses demand from cloth | How to judge breathable fabric responsibly | Georgette for blouses: selection logic | How breathable shows up in georgette | How to shortlist on FabStitch
/discover/breathable-georgette-dresses/,Discover,semantic_landing,Breathable Georgette for Dresses,breathable georgette fabric for dresses,breathable georgette dress fabric,commercial_investigation,734,27,HIGH OVERLAP,/discover/breathable-georgette-dresses/,included,1,11,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/lightweight-georgette-dresses/ (73% after entity names are normalized) but the query is different (breathable georgette fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,Georgette fabric beyond the fibre name | What dresses demand from cloth | How to judge breathable fabric responsibly | Georgette for dresses: selection logic | How breathable shows up in georgette | How to shortlist on FabStitch
/discover/breathable-georgette-fabric/,Discover,semantic_landing,Breathable Georgette Fabric,breathable georgette fabric,georgette breathable fabric,commercial_investigation,573,35,HIGH OVERLAP,/discover/breathable-georgette-fabric/,included,1,8,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-georgette-fabric/ (65% after entity names are normalized) but the query is different (breathable georgette fabric vs nearest). Text similarity alone is not treated as a duplicate.,Georgette fabric beyond the fibre name | How to judge breathable fabric responsibly | How breathable shows up in georgette | How to shortlist on FabStitch | Buyer notes for georgette
/discover/breathable-jacket-fabric/,Discover,semantic_landing,Breathable Fabric for Jackets,breathable jacket fabric,breathable fabric for jackets,commercial_investigation,528,35,HIGH OVERLAP,/discover/breathable-jacket-fabric/,included,1,8,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jacket-fabric/ (65% after entity names are normalized) but the query is different (breathable jacket fabric vs nearest). Text similarity alone is not treated as a duplicate.,Jacket requirements that change the shortlist | Breathable as a selection filter | Breathable choices for jackets | A practical discovery path | Applying this to jackets
/discover/breathable-jersey-activewear/,Discover,semantic_landing,Breathable Jersey for Activewear,breathable jersey fabric for activewear,breathable jersey activewear piece fabric,commercial_investigation,708,26,HIGH OVERLAP,/discover/breathable-jersey-activewear/,included,1,10,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/stretch-jersey-activewear/ (74% after entity names are normalized) but the query is different (breathable jersey fabric for activewear vs nearest). Text similarity alone is not treated as a duplicate.,What jersey fabric is in practice | Activewear piece requirements that change the shortlist | Breathable as a selection filter | When jersey fits activewear | How breathable shows up in jersey | A practical discovery path
/discover/breathable-jersey-dresses/,Discover,semantic_landing,Breathable Jersey for Dresses,breathable jersey fabric for dresses,breathable jersey dress fabric,commercial_investigation,740,22,HIGH OVERLAP,/discover/breathable-jersey-dresses/,included,1,11,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jersey-dresses/ (78% after entity names are normalized) but the query is different (breathable jersey fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,Jersey fabric beyond the fibre name | What dresses demand from cloth | How to judge breathable fabric responsibly | Jersey for dresses: selection logic | How breathable shows up in jersey | How to shortlist on FabStitch
/discover/breathable-jersey-fabric/,Discover,semantic_landing,Breathable Jersey Fabric,breathable jersey fabric,jersey breathable fabric,commercial_investigation,591,31,HIGH OVERLAP,/discover/breathable-jersey-fabric/,included,1,8,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jersey-fabric/ (69% after entity names are normalized) but the query is different (breathable jersey fabric vs nearest). Text similarity alone is not treated as a duplicate.,What jersey fabric is in practice | Breathable as a selection filter | How breathable shows up in jersey | A practical discovery path | Buyer notes for jersey
/discover/breathable-jersey-loungewear/,Discover,semantic_landing,Breathable Jersey for Loungewear,breathable jersey fabric for loungewear,breathable jersey loungewear piece fabric,commercial_investigation,676,36,HIGH OVERLAP,/discover/breathable-jersey-loungewear/,included,1,9,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jersey-loungewear/ (64% after entity names are normalized) but the query is different (breathable jersey fabric for loungewear vs nearest). Text similarity alone is not treated as a duplicate.,Understanding jersey as a sourcing family | Building a loungewear piece fabric brief | What “breathable” should mean in a fabric brief | Matching jersey to a loungewear piece silhouette | How breathable shows up in jersey | From brief to inquiry
/discover/breathable-jersey-shirts/,Discover,semantic_landing,Breathable Jersey for Shirts,breathable jersey fabric for shirts,breathable jersey shirt fabric,commercial_investigation,753,22,HIGH OVERLAP,/discover/breathable-jersey-shirts/,included,1,11,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jersey-shirts/ (78% after entity names are normalized) but the query is different (breathable jersey fabric for shirts vs nearest). Text similarity alone is not treated as a duplicate.,What jersey fabric is in practice | Shirt requirements that change the shortlist | Breathable as a selection filter | When jersey fits shirts | How breathable shows up in jersey | A practical discovery path
/discover/breathable-knitwear-piece-fabric/,Discover,semantic_landing,Breathable Fabric for Knitwear,breathable knitwear piece fabric,breathable fabric for knitwear,commercial_investigation,526,41,REVIEW,/discover/breathable-knitwear-piece-fabric/,included,1,8,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/structured-knitwear-piece-fabric/ (59% entity-normalized). Same intent label.,Building a knitwear piece fabric brief | What “breathable” should mean in a fabric brief | Breathable choices for knitwear | From brief to inquiry | Applying this to knitwear | breathable
/discover/breathable-linen-blouses/,Discover,semantic_landing,Breathable Linen for Blouses,breathable linen fabric for blouses,breathable linen blouse fabric,commercial_investigation,751,23,HIGH OVERLAP,/discover/breathable-linen-blouses/,included,1,9,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-linen-blouses/ (77% after entity names are normalized) but the query is different (breathable linen fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Blouse requirements that change the shortlist | Breathable as a selection filter | When linen fits blouses | How breathable shows up in linen | A practical discovery path
/discover/breathable-linen-dresses/,Discover,semantic_landing,Breathable Linen for Dresses,breathable linen fabric for dresses,breathable linen dress fabric,commercial_investigation,780,23,HIGH OVERLAP,/discover/breathable-linen-dresses/,included,1,10,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-linen-dresses/ (77% after entity names are normalized) but the query is different (breathable linen fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Dress requirements that change the shortlist | Breathable as a selection filter | When linen fits dresses | How breathable shows up in linen | A practical discovery path
/discover/breathable-linen-fabric/,Discover,semantic_landing,Breathable Linen Fabric,breathable linen fabric,linen breathable fabric,commercial_investigation,652,30,HIGH OVERLAP,/discover/breathable-linen-fabric/,included,1,7,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/performance-linen-fabric/ (70% after entity names are normalized) but the query is different (breathable linen fabric vs nearest). Text similarity alone is not treated as a duplicate.,Understanding linen as a sourcing family | What “breathable” should mean in a fabric brief | How breathable shows up in linen | From brief to inquiry | Buyer notes for linen
/discover/breathable-linen-shirts/,Discover,semantic_landing,Breathable Linen for Shirts,breathable linen fabric for shirts,breathable linen shirt fabric,commercial_investigation,795,24,HIGH OVERLAP,/discover/breathable-linen-shirts/,included,1,11,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/soft-linen-shirts/ (76% after entity names are normalized) but the query is different (breathable linen fabric for shirts vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Shirt requirements that change the shortlist | Breathable as a selection filter | When linen fits shirts | How breathable shows up in linen | A practical discovery path
