url,page_type,cluster,current_indexable,current_noindex,canonical,sitemap_member,http_status,robots_allowed,meta_robots,x_robots,title,h1,word_count,unique_content,duplicate_risk,internal_inlinks,internal_outlinks,crawl_depth,orphan,search_intent,primary_topic,image,schema,gsc_status_if_known,recommended_index_action,reason
/fabrics/best-for/upholstery/,best_for,best_for,yes,no,/fabrics/best-for/upholstery/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabrics for upholstery Sourcing Notes,Fabrics for upholstery,370,distinct_or_catalog,low,4,17,2,no,commercial_investigation,Fabrics for upholstery,/media/fabrics/upholstery-boucle-primary.webp,Organization|CollectionPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/fabrics/best-for/bedding/,best_for,best_for,yes,no,/fabrics/best-for/bedding/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabrics for bedding Sourcing Notes,Fabrics for bedding,442,distinct_or_catalog,low,4,17,2,no,commercial_investigation,Fabrics for bedding,/media/fabrics/long-staple-cotton-percale-primary.webp,Organization|CollectionPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/fabrics-2027/,guide,guide,yes,no,/guides/fabrics-2027/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabrics for 2027: the FabStitch material guide,A practical guide to the FabStitch 2027 fabric collection,519,distinct_or_catalog,low,8,24,2,no,informational,A practical guide to the FabStitch 2027 fabric collection,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/spring-summer-2027-fabrics/,guide,guide,yes,no,/guides/spring-summer-2027-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Spring/Summer 2027 fabrics Sourcing Notes,Spring/Summer 2027: lightness with structure,420,distinct_or_catalog,low,5,24,2,no,informational,Spring/Summer 2027: lightness with structure,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/autumn-winter-2027-28-fabrics/,guide,guide,yes,no,/guides/autumn-winter-2027-28-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Autumn/Winter 2027–28 fabrics Sourcing Notes,"Autumn/Winter 2027–28: surface, weight and protection",421,distinct_or_catalog,low,5,20,2,no,informational,"Autumn/Winter 2027–28: surface, weight and protection",/media/fabrics/melton-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/fabric-weight-and-gsm/,guide,guide,yes,no,/guides/fabric-weight-and-gsm/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabric GSM and weight explained Sourcing Notes,What fabric GSM means for buyers,746,distinct_or_catalog,low,253,21,2,no,informational,What fabric GSM means for buyers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/woven-vs-knit-fabrics/,guide,guide,yes,no,/guides/woven-vs-knit-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Woven fabric vs knit fabric Sourcing Notes,What woven fabric is — and how it differs from knit,409,distinct_or_catalog,low,123,20,2,no,informational,What woven fabric is — and how it differs from knit,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/how-to-choose-fabric-for-shirts/,guide,guide,yes,no,/guides/how-to-choose-fabric-for-shirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to choose fabric for shirts Sourcing Notes,"Choosing shirt fabric by season, structure and hand",397,distinct_or_catalog,low,48,19,2,no,informational,"Choosing shirt fabric by season, structure and hand",/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/chiffon-vs-georgette/,guide,guide,yes,no,/guides/chiffon-vs-georgette/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Chiffon vs georgette Sourcing Notes,Chiffon or georgette: comparing two sheer dress fabrics,335,distinct_or_catalog,low,10,18,2,no,informational,Chiffon or georgette: comparing two sheer dress fabrics,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/denim-2027/,guide,guide,yes,no,/guides/denim-2027/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Denim directions for 2027 Sourcing Notes,Six denim sourcing directions in the FabStitch 2027 collection,352,distinct_or_catalog,low,3,15,2,no,informational,Six denim sourcing directions in the FabStitch 2027 collection,/media/fabrics/lightweight-denim-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/linen-fabrics-2027/,guide,guide,yes,no,/guides/linen-fabrics-2027/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Linen fabrics for 2027 Sourcing Notes,Five linen and linen-blend directions for 2027,364,distinct_or_catalog,low,7,20,2,no,informational,Five linen and linen-blend directions for 2027,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/what-is-cotton-fabric/,guide,guide,yes,no,/guides/what-is-cotton-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",What is cotton fabric? Sourcing Notes,What is cotton fabric?,399,distinct_or_catalog,low,6,18,2,no,informational,What is cotton fabric?,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/cotton-vs-linen/,guide,guide,yes,no,/guides/cotton-vs-linen/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Cotton vs linen: which fabric is right for your,Where cotton and linen differ,447,distinct_or_catalog,low,10,20,2,no,informational,Where cotton and linen differ,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/how-to-buy-fabric-online/,guide,guide,yes,no,/guides/how-to-buy-fabric-online/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to buy fabric online Sourcing Notes,How to buy fabric online with confidence,408,distinct_or_catalog,low,13,21,2,no,informational,How to buy fabric online with confidence,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/how-to-source-fabric-for-clothing-brands/,guide,guide,yes,no,/guides/how-to-source-fabric-for-clothing-brands/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to source fabric for clothing brands,How to source fabric for clothing brands,387,distinct_or_catalog,low,10,20,2,no,informational,How to source fabric for clothing brands,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/guides/lightweight-fabric/,guide,guide,yes,no,/guides/lightweight-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Lightweight fabric for apparel Sourcing Notes,What lightweight fabric means for clothing,374,distinct_or_catalog,low,10,21,2,no,informational,What lightweight fabric means for clothing,/media/fabrics/cotton-voile-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/what-is-fabstitch/,help,help,yes,no,/help/what-is-fabstitch/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",What is FabStitch? Sourcing Notes,What is FabStitch?,79,distinct_or_catalog,low,2,14,2,no,support,What is FabStitch?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/how-fabstitch-works/,help,help,yes,no,/help/how-fabstitch-works/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How does FabStitch work? Sourcing Notes,How does FabStitch work?,80,distinct_or_catalog,low,2266,16,1,no,support,How does FabStitch work?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/how-to-find-fabrics/,help,help,yes,no,/help/how-to-find-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I find a fabric? Sourcing Notes,How do I find a fabric?,51,distinct_or_catalog,low,3,15,2,no,support,How do I find a fabric?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/understanding-fabric-pages/,help,help,yes,no,/help/understanding-fabric-pages/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I read a fabric page? Sourcing Notes,How do I read a fabric page?,42,distinct_or_catalog,low,2,16,2,no,support,How do I read a fabric page?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/how-search-works/,help,help,yes,no,/help/how-search-works/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I search for a fabric? Sourcing Notes,How do I search for a fabric?,41,distinct_or_catalog,low,2,15,2,no,support,How do I search for a fabric?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/how-filters-work/,help,help,yes,no,/help/how-filters-work/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do fabric filters work? Sourcing Notes,How do fabric filters work?,51,distinct_or_catalog,low,3,16,2,no,support,How do fabric filters work?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/how-to-submit-an-inquiry/,help,help,yes,no,/help/how-to-submit-an-inquiry/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I submit a fabric inquiry? Sourcing Notes,How do I submit a fabric inquiry?,47,distinct_or_catalog,low,7,18,2,no,support,How do I submit a fabric inquiry?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/what-information-is-in-an-inquiry/,help,help,yes,no,/help/what-information-is-in-an-inquiry/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",What information is included in my inquiry?,What information is included in my inquiry?,51,distinct_or_catalog,low,5,18,2,no,support,What information is included in my inquiry?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/what-happens-after-an-inquiry/,help,help,yes,no,/help/what-happens-after-an-inquiry/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",What happens after I submit an inquiry? Use Notes,What happens after I submit an inquiry?,45,distinct_or_catalog,low,5,18,2,no,support,What happens after I submit an inquiry?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/viewing-my-inquiries/,help,help,yes,no,/help/viewing-my-inquiries/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Where can I see my previous inquiries? Use Notes,Where can I see my previous inquiries?,33,distinct_or_catalog,low,5,18,2,no,support,Where can I see my previous inquiries?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/how-to-buy-fabric/,help,help,yes,no,/help/how-to-buy-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I buy fabric on FabStitch? Sourcing Notes,How do I buy fabric on FabStitch?,56,distinct_or_catalog,low,5,19,2,no,support,How do I buy fabric on FabStitch?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/orders/,help,help,yes,no,/help/orders/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do orders work? Sourcing Notes,How do orders work?,50,distinct_or_catalog,low,2,14,2,no,support,How do orders work?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/sign-up/,help,help,yes,no,/help/sign-up/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I create an account? Sourcing Notes,How do I create an account?,36,distinct_or_catalog,low,3,16,2,no,support,How do I create an account?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/sign-in/,help,help,yes,no,/help/sign-in/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I sign in? for apparel sourcing,How do I sign in?,38,distinct_or_catalog,low,3,16,2,no,support,How do I sign in?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/account/,help,help,yes,no,/help/account/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I update my account information? Use Notes,How do I update my account information?,32,distinct_or_catalog,low,3,16,2,no,support,How do I update my account information?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/help/country-and-currency/,help,help,yes,no,/help/country-and-currency/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How do I change country or currency? for Apparel,How do I change country or currency?,39,distinct_or_catalog,low,2,15,2,no,support,How do I change country or currency?,,Organization|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/,semantic_landing,semantic_landing,yes,no,/discover/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabric Discovery Topics & Comparisons,Fabric discovery topics,300,distinct_or_catalog,low,2266,19,1,no,commercial_investigation,fabric discovery topics,/media/fabrics/cotton-poplin-primary.webp,Organization|CollectionPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/topics/material/,semantic_landing,semantic_landing,yes,no,/discover/topics/material/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Materials | Fabric Discovery Sourcing Notes,Material fabric topics,1239,distinct_or_catalog,low,1,14,2,no,commercial_investigation,materials,/media/fabrics/european-flax-linen-primary.webp,Organization|CollectionPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
