url_a,url_b,cluster_a,cluster_b,similarity_level,shared_topic,shared_sections,unique_information_a,unique_information_b,canonical_a,canonical_b,recommended_action
/marketplace/jackets-fabric-100-150/,/marketplace/jackets-fabric-150-200/,weight,weight,moderate_overlap,jackets fabric 100 to 150 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/jackets-fabric-100-150/,/marketplace/jackets-fabric-150-200/,KEEP as supporting note; parent hub owns the head term
/marketplace/jackets-fabric-150-200/,/marketplace/blazers-fabric-150-200/,weight,weight,moderate_overlap,jackets fabric 150 to 200 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/jackets-fabric-150-200/,/marketplace/blazers-fabric-150-200/,KEEP as supporting note; parent hub owns the head term
/marketplace/jackets-fabric-200-280/,/marketplace/jackets-fabric-over-400/,weight,weight,moderate_overlap,jackets fabric 200 to 280 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/jackets-fabric-200-280/,/marketplace/jackets-fabric-over-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/jackets-fabric-280-400/,/marketplace/coats-fabric-280-400/,weight,weight,moderate_overlap,jackets fabric 280 to 400 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/jackets-fabric-280-400/,/marketplace/coats-fabric-280-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/jackets-fabric-over-400/,/marketplace/coats-fabric-over-400/,weight,weight,moderate_overlap,jackets fabric over 400 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/jackets-fabric-over-400/,/marketplace/coats-fabric-over-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/coats-fabric-under-100/,/marketplace/suits-fabric-under-100/,weight,weight,moderate_overlap,coats fabric under 100 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/coats-fabric-under-100/,/marketplace/suits-fabric-under-100/,KEEP as supporting note; parent hub owns the head term
/marketplace/coats-fabric-100-150/,/marketplace/suits-fabric-100-150/,weight,weight,moderate_overlap,coats fabric 100 to 150 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/coats-fabric-100-150/,/marketplace/suits-fabric-100-150/,KEEP as supporting note; parent hub owns the head term
/marketplace/coats-fabric-150-200/,/marketplace/suits-fabric-150-200/,weight,weight,moderate_overlap,coats fabric 150 to 200 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/coats-fabric-150-200/,/marketplace/suits-fabric-150-200/,KEEP as supporting note; parent hub owns the head term
/marketplace/coats-fabric-200-280/,/marketplace/coats-fabric-over-400/,weight,weight,moderate_overlap,coats fabric 200 to 280 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/coats-fabric-200-280/,/marketplace/coats-fabric-over-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/coats-fabric-280-400/,/marketplace/suits-fabric-280-400/,weight,weight,moderate_overlap,coats fabric 280 to 400 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/coats-fabric-280-400/,/marketplace/suits-fabric-280-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/coats-fabric-over-400/,/marketplace/suits-fabric-over-400/,weight,weight,moderate_overlap,coats fabric over 400 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/coats-fabric-over-400/,/marketplace/suits-fabric-over-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/suits-fabric-under-100/,/marketplace/blazers-fabric-under-100/,weight,weight,moderate_overlap,suits fabric under 100 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/suits-fabric-under-100/,/marketplace/blazers-fabric-under-100/,KEEP as supporting note; parent hub owns the head term
/marketplace/suits-fabric-100-150/,/marketplace/blazers-fabric-100-150/,weight,weight,moderate_overlap,suits fabric 100 to 150 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/suits-fabric-100-150/,/marketplace/blazers-fabric-100-150/,KEEP as supporting note; parent hub owns the head term
/marketplace/suits-fabric-150-200/,/marketplace/blazers-fabric-150-200/,weight,weight,moderate_overlap,suits fabric 150 to 200 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/suits-fabric-150-200/,/marketplace/blazers-fabric-150-200/,KEEP as supporting note; parent hub owns the head term
/marketplace/suits-fabric-200-280/,/marketplace/suits-fabric-over-400/,weight,weight,moderate_overlap,suits fabric 200 to 280 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/suits-fabric-200-280/,/marketplace/suits-fabric-over-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/suits-fabric-280-400/,/marketplace/suits-fabric-over-400/,weight,weight,moderate_overlap,suits fabric 280 to 400 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/suits-fabric-280-400/,/marketplace/suits-fabric-over-400/,KEEP as supporting note; parent hub owns the head term
/marketplace/blazers-fabric-under-100/,/marketplace/blazers-fabric-100-150/,weight,weight,moderate_overlap,blazers fabric under 100 gsm,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/blazers-fabric-under-100/,/marketplace/blazers-fabric-100-150/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-shirts/,/marketplace/woven-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,woven fabric for shirts,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-shirts/,/marketplace/woven-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-shirts/,/marketplace/woven-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,knit fabric for shirts,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-shirts/,/marketplace/woven-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-dresses/,/marketplace/knit-cloth-for-dresses/,use-cases,use-cases,high_overlap,woven fabric for dresses,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-dresses/,/marketplace/knit-cloth-for-dresses/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-dresses/,/marketplace/woven-cloth-for-suits/,use-cases,use-cases,moderate_overlap,knit fabric for dresses,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-dresses/,/marketplace/woven-cloth-for-suits/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-trousers/,/marketplace/knit-cloth-for-coats/,use-cases,use-cases,high_overlap,woven fabric for trousers,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-trousers/,/marketplace/knit-cloth-for-coats/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-trousers/,/marketplace/knit-cloth-for-coats/,use-cases,use-cases,high_overlap,knit fabric for trousers,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-trousers/,/marketplace/knit-cloth-for-coats/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-jackets/,/marketplace/knit-cloth-for-jackets/,use-cases,use-cases,high_overlap,woven fabric for jackets,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-jackets/,/marketplace/knit-cloth-for-jackets/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-jackets/,/marketplace/knit-cloth-for-blazers/,use-cases,use-cases,moderate_overlap,knit fabric for jackets,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-jackets/,/marketplace/knit-cloth-for-blazers/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-coats/,/marketplace/woven-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,woven fabric for coats,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-coats/,/marketplace/woven-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-coats/,/marketplace/woven-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,knit fabric for coats,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-coats/,/marketplace/woven-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-suits/,/marketplace/knit-cloth-for-suits/,use-cases,use-cases,high_overlap,woven fabric for suits,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-suits/,/marketplace/knit-cloth-for-suits/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-suits/,/marketplace/woven-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,knit fabric for suits,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-suits/,/marketplace/woven-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-blazers/,/marketplace/woven-cloth-for-skirts/,use-cases,use-cases,moderate_overlap,woven fabric for blazers,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-blazers/,/marketplace/woven-cloth-for-skirts/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-blazers/,/marketplace/woven-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,knit fabric for blazers,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-blazers/,/marketplace/woven-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-uniforms/,/marketplace/knit-cloth-for-uniforms/,use-cases,use-cases,moderate_overlap,woven fabric for uniforms,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-uniforms/,/marketplace/knit-cloth-for-uniforms/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-uniforms/,/marketplace/knit-cloth-for-skirts/,use-cases,use-cases,moderate_overlap,knit fabric for uniforms,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-uniforms/,/marketplace/knit-cloth-for-skirts/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-activewear/,/marketplace/knit-cloth-for-loungewear/,use-cases,use-cases,moderate_overlap,woven fabric for activewear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-activewear/,/marketplace/knit-cloth-for-loungewear/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-activewear/,/marketplace/knit-cloth-for-outerwear/,use-cases,use-cases,high_overlap,knit fabric for activewear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-activewear/,/marketplace/knit-cloth-for-outerwear/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-workwear/,/marketplace/knit-cloth-for-workwear/,use-cases,use-cases,high_overlap,woven fabric for workwear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-workwear/,/marketplace/knit-cloth-for-workwear/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-workwear/,/marketplace/knit-cloth-for-outerwear/,use-cases,use-cases,high_overlap,knit fabric for workwear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-workwear/,/marketplace/knit-cloth-for-outerwear/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-blouses/,/marketplace/knit-cloth-for-blouses/,use-cases,use-cases,moderate_overlap,woven fabric for blouses,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-blouses/,/marketplace/knit-cloth-for-blouses/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-blouses/,/marketplace/woven-cloth-for-skirts/,use-cases,use-cases,moderate_overlap,knit fabric for blouses,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-blouses/,/marketplace/woven-cloth-for-skirts/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-skirts/,/marketplace/knit-cloth-for-skirts/,use-cases,use-cases,moderate_overlap,woven fabric for skirts,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-skirts/,/marketplace/knit-cloth-for-skirts/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-skirts/,/marketplace/knit-cloth-for-outerwear/,use-cases,use-cases,moderate_overlap,knit fabric for skirts,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-skirts/,/marketplace/knit-cloth-for-outerwear/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-outerwear/,/marketplace/knit-cloth-for-loungewear/,use-cases,use-cases,moderate_overlap,woven fabric for outerwear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-outerwear/,/marketplace/knit-cloth-for-loungewear/,KEEP as supporting note; parent hub owns the head term
/marketplace/knit-cloth-for-outerwear/,/marketplace/knit-cloth-for-loungewear/,use-cases,use-cases,high_overlap,knit fabric for outerwear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/knit-cloth-for-outerwear/,/marketplace/knit-cloth-for-loungewear/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-loungewear/,/marketplace/knit-cloth-for-loungewear/,use-cases,use-cases,high_overlap,woven fabric for loungewear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-loungewear/,/marketplace/knit-cloth-for-loungewear/,KEEP as supporting note; parent hub owns the head term
/marketplace/woven-cloth-for-knitwear/,/marketplace/knit-cloth-for-knitwear/,use-cases,use-cases,moderate_overlap,woven fabric for knitwear,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/woven-cloth-for-knitwear/,/marketplace/knit-cloth-for-knitwear/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-cotton/,/marketplace/clothing-brands-sourcing-lyocell/,buyers,buyers,moderate_overlap,clothing brands sourcing cotton,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-cotton/,/marketplace/clothing-brands-sourcing-lyocell/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-linen/,/marketplace/manufacturers-sourcing-linen/,buyers,buyers,high_overlap,clothing brands sourcing linen,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-linen/,/marketplace/manufacturers-sourcing-linen/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-silk/,/marketplace/clothing-brands-sourcing-wool/,buyers,buyers,moderate_overlap,clothing brands sourcing silk,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-silk/,/marketplace/clothing-brands-sourcing-wool/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-wool/,/marketplace/manufacturers-sourcing-wool/,buyers,buyers,moderate_overlap,clothing brands sourcing wool,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-wool/,/marketplace/manufacturers-sourcing-wool/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-denim/,/marketplace/clothing-brands-sourcing-chiffon/,buyers,buyers,moderate_overlap,clothing brands sourcing denim,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-denim/,/marketplace/clothing-brands-sourcing-chiffon/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-polyester/,/marketplace/manufacturers-sourcing-polyester/,buyers,buyers,moderate_overlap,clothing brands sourcing polyester,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-polyester/,/marketplace/manufacturers-sourcing-polyester/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-viscose/,/marketplace/clothing-brands-sourcing-rayon/,buyers,buyers,moderate_overlap,clothing brands sourcing viscose,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-viscose/,/marketplace/clothing-brands-sourcing-rayon/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-rayon/,/marketplace/manufacturers-sourcing-rayon/,buyers,buyers,high_overlap,clothing brands sourcing rayon,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-rayon/,/marketplace/manufacturers-sourcing-rayon/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-jersey/,/marketplace/clothing-brands-sourcing-georgette/,buyers,buyers,moderate_overlap,clothing brands sourcing jersey,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-jersey/,/marketplace/clothing-brands-sourcing-georgette/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-velvet/,/marketplace/manufacturers-sourcing-velvet/,buyers,buyers,moderate_overlap,clothing brands sourcing velvet,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-velvet/,/marketplace/manufacturers-sourcing-velvet/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-chiffon/,/marketplace/clothing-brands-sourcing-french-terry/,buyers,buyers,high_overlap,clothing brands sourcing chiffon,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-chiffon/,/marketplace/clothing-brands-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-georgette/,/marketplace/clothing-brands-sourcing-french-terry/,buyers,buyers,moderate_overlap,clothing brands sourcing georgette,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-georgette/,/marketplace/clothing-brands-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-poplin/,/marketplace/manufacturers-sourcing-poplin/,buyers,buyers,high_overlap,clothing brands sourcing poplin,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-poplin/,/marketplace/manufacturers-sourcing-poplin/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-satin/,/marketplace/manufacturers-sourcing-satin/,buyers,buyers,high_overlap,clothing brands sourcing satin,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-satin/,/marketplace/manufacturers-sourcing-satin/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-crepe/,/marketplace/clothing-brands-sourcing-twill/,buyers,buyers,moderate_overlap,clothing brands sourcing crepe,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-crepe/,/marketplace/clothing-brands-sourcing-twill/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-canvas/,/marketplace/clothing-brands-sourcing-twill/,buyers,buyers,moderate_overlap,clothing brands sourcing canvas,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-canvas/,/marketplace/clothing-brands-sourcing-twill/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-oxford/,/marketplace/clothing-brands-sourcing-twill/,buyers,buyers,moderate_overlap,clothing brands sourcing oxford,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-oxford/,/marketplace/clothing-brands-sourcing-twill/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-twill/,/marketplace/clothing-brands-sourcing-french-terry/,buyers,buyers,moderate_overlap,clothing brands sourcing twill,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-twill/,/marketplace/clothing-brands-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-french-terry/,/marketplace/manufacturers-sourcing-french-terry/,buyers,buyers,moderate_overlap,clothing brands sourcing french terry,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-french-terry/,/marketplace/manufacturers-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/clothing-brands-sourcing-lyocell/,/marketplace/manufacturers-sourcing-rayon/,buyers,buyers,moderate_overlap,clothing brands sourcing lyocell,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/clothing-brands-sourcing-lyocell/,/marketplace/manufacturers-sourcing-rayon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-cotton/,/marketplace/manufacturers-sourcing-rayon/,buyers,buyers,moderate_overlap,manufacturers sourcing cotton,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-cotton/,/marketplace/manufacturers-sourcing-rayon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-linen/,/marketplace/manufacturers-sourcing-satin/,buyers,buyers,moderate_overlap,manufacturers sourcing linen,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-linen/,/marketplace/manufacturers-sourcing-satin/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-silk/,/marketplace/manufacturers-sourcing-wool/,buyers,buyers,moderate_overlap,manufacturers sourcing silk,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-silk/,/marketplace/manufacturers-sourcing-wool/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-wool/,/marketplace/manufacturers-sourcing-chiffon/,buyers,buyers,moderate_overlap,manufacturers sourcing wool,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-wool/,/marketplace/manufacturers-sourcing-chiffon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-denim/,/marketplace/manufacturers-sourcing-chiffon/,buyers,buyers,moderate_overlap,manufacturers sourcing denim,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-denim/,/marketplace/manufacturers-sourcing-chiffon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-polyester/,/marketplace/manufacturers-sourcing-viscose/,buyers,buyers,moderate_overlap,manufacturers sourcing polyester,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-polyester/,/marketplace/manufacturers-sourcing-viscose/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-viscose/,/marketplace/manufacturers-sourcing-rayon/,buyers,buyers,moderate_overlap,manufacturers sourcing viscose,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-viscose/,/marketplace/manufacturers-sourcing-rayon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-rayon/,/marketplace/manufacturers-sourcing-chiffon/,buyers,buyers,moderate_overlap,manufacturers sourcing rayon,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-rayon/,/marketplace/manufacturers-sourcing-chiffon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-jersey/,/marketplace/manufacturers-sourcing-chiffon/,buyers,buyers,moderate_overlap,manufacturers sourcing jersey,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-jersey/,/marketplace/manufacturers-sourcing-chiffon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-velvet/,/marketplace/manufacturers-sourcing-chiffon/,buyers,buyers,moderate_overlap,manufacturers sourcing velvet,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-velvet/,/marketplace/manufacturers-sourcing-chiffon/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-chiffon/,/marketplace/manufacturers-sourcing-georgette/,buyers,buyers,moderate_overlap,manufacturers sourcing chiffon,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-chiffon/,/marketplace/manufacturers-sourcing-georgette/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-georgette/,/marketplace/manufacturers-sourcing-french-terry/,buyers,buyers,moderate_overlap,manufacturers sourcing georgette,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-georgette/,/marketplace/manufacturers-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-poplin/,/marketplace/manufacturers-sourcing-satin/,buyers,buyers,moderate_overlap,manufacturers sourcing poplin,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-poplin/,/marketplace/manufacturers-sourcing-satin/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-satin/,/marketplace/manufacturers-sourcing-oxford/,buyers,buyers,moderate_overlap,manufacturers sourcing satin,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-satin/,/marketplace/manufacturers-sourcing-oxford/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-crepe/,/marketplace/manufacturers-sourcing-french-terry/,buyers,buyers,moderate_overlap,manufacturers sourcing crepe,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-crepe/,/marketplace/manufacturers-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-canvas/,/marketplace/manufacturers-sourcing-french-terry/,buyers,buyers,moderate_overlap,manufacturers sourcing canvas,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-canvas/,/marketplace/manufacturers-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-oxford/,/marketplace/manufacturers-sourcing-french-terry/,buyers,buyers,moderate_overlap,manufacturers sourcing oxford,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-oxford/,/marketplace/manufacturers-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
/marketplace/manufacturers-sourcing-twill/,/marketplace/manufacturers-sourcing-french-terry/,buyers,buyers,moderate_overlap,manufacturers sourcing twill,rotated ontology / shared section shape,pairing-specific slice,pairing-specific slice,/marketplace/manufacturers-sourcing-twill/,/marketplace/manufacturers-sourcing-french-terry/,KEEP as supporting note; parent hub owns the head term
