url,page_type,cluster,content_purpose,primary_topic,secondary_topics,search_intent,h1,h2_summary,word_count,unique_body_content_estimate,similarity_risk,canonical,indexable,sitemap_eligible,image,image_relevance,image_alt,internal_inlinks,internal_outlinks,crawl_depth,schema_type,value_class,recommended_action
/guides/autumn-winter-2027-28-fabrics/,guide,guide,Explain one fabric concept in a standalone guide.,"Autumn/Winter 2027–28: surface, weight and protection",2027-directions; melton; brushed-flannel; fine-wale-corduroy; silk-viscose-velvet; recycled-nylon-ripstop; outerwear; tailoring; trousers,informational,"Autumn/Winter 2027–28: surface, weight and protection",,421,93,strong,/guides/autumn-winter-2027-28-fabrics/,true,true,/media/fabrics/melton-primary.webp,catalog photograph for the material or garment family,Dense fulled melton wool with a short compact nap and firm body,11,11,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/fabric-weight-and-gsm/,guide,guide,Explain one fabric concept in a standalone guide.,What fabric GSM means for buyers,fabric-education; european-flax-linen; melton; lightweight-denim; fine-wale-corduroy; cotton-voile; shirts; outerwear; dresses,informational,What fabric GSM means for buyers,,604,100,strong,/guides/fabric-weight-and-gsm/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,8,8,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/woven-vs-knit-fabrics/,guide,guide,Explain one fabric concept in a standalone guide.,What woven fabric is — and how it differs from knit,fabric-education; cotton-poplin; open-stitch-knit; wool-silk-bi-stretch; boiled-wool; lightweight-denim; shirts; knitwear; activewear,informational,What woven fabric is — and how it differs from knit,,409,97,strong,/guides/woven-vs-knit-fabrics/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/how-to-choose-fabric-for-shirts/,guide,guide,Explain one fabric concept in a standalone guide.,"Choosing shirt fabric by season, structure and hand",choosing-fabrics; european-flax-linen; linen-cotton; cotton-poplin; cotton-voile; crepe-de-chine; shirts,informational,"Choosing shirt fabric by season, structure and hand",,397,100,strong,/guides/how-to-choose-fabric-for-shirts/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,8,8,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/chiffon-vs-georgette/,guide,guide,Explain one fabric concept in a standalone guide.,Chiffon or georgette: comparing two sheer dress fabrics,fabric-education; silk-chiffon; silk-georgette; dresses; womens-clothing,informational,Chiffon or georgette: comparing two sheer dress fabrics,,335,94,strong,/guides/chiffon-vs-georgette/,true,true,/media/fabrics/silk-chiffon-primary.webp,catalog photograph for the material or garment family,Deep burgundy transparent silk chiffon in fluid folds,4,4,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/denim-2027/,guide,guide,Explain one fabric concept in a standalone guide.,Six denim sourcing directions in the FabStitch 2027 collection,2027-directions; lightweight-denim; premium-weight-denim; recycled-cotton-denim; laser-and-ozone-finished-denim; hemp-cotton-denim,informational,Six denim sourcing directions in the FabStitch 2027 collection,,352,100,strong,/guides/denim-2027/,true,true,/media/fabrics/lightweight-denim-primary.webp,catalog photograph for the material or garment family,Lightweight blue cotton denim with a fine diagonal twill,6,6,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/linen-fabrics-2027/,guide,guide,Explain one fabric concept in a standalone guide.,Five linen and linen-blend directions for 2027,2027-directions; european-flax-linen; linen-cotton; linen-silk; linen-viscose; linen-lyocell; shirts; dresses; trousers,informational,Five linen and linen-blend directions for 2027,,364,93,strong,/guides/linen-fabrics-2027/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,9,9,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/what-is-cotton-fabric/,guide,guide,Explain one fabric concept in a standalone guide.,What is cotton fabric?,fabric-education; cotton-poplin; egyptian-cotton-poplin; crinkle-cotton; shirts; dresses; trousers,informational,What is cotton fabric?,,399,100,strong,/guides/what-is-cotton-fabric/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,6,6,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/how-to-buy-fabric-online/,guide,guide,Explain one fabric concept in a standalone guide.,How to buy fabric online with confidence,choosing-fabrics; european-flax-linen; cotton-poplin; silk-chiffon; stretch-woven-compression; shirts; dresses; activewear,informational,How to buy fabric online with confidence,,408,96,strong,/guides/how-to-buy-fabric-online/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/how-to-source-fabric-for-clothing-brands/,guide,guide,Explain one fabric concept in a standalone guide.,How to source fabric for clothing brands,choosing-fabrics; cotton-poplin; european-flax-linen; merino-roica-stretch-tailoring; lightweight-denim; shirts; tailoring; dresses,informational,How to source fabric for clothing brands,,387,96,strong,/guides/how-to-source-fabric-for-clothing-brands/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/guides/lightweight-fabric/,guide,guide,Explain one fabric concept in a standalone guide.,What lightweight fabric means for clothing,fabric-education; cotton-voile; european-flax-linen; silk-chiffon; linen-cotton; shirts; dresses; resortwear,informational,What lightweight fabric means for clothing,,374,100,strong,/guides/lightweight-fabric/,true,true,/media/fabrics/cotton-voile-primary.webp,catalog photograph for the material or garment family,Lightweight translucent cotton voile fabric,7,7,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/help/what-is-fabstitch/,help,help,Support discovery inside the fabric catalog.,What is FabStitch?,Website & Navigation,support,What is FabStitch?,,79,100,strong,/help/what-is-fabstitch/,true,true,,none,,4,4,2,Organization|BreadcrumbList,A,KEEP
/help/how-fabstitch-works/,help,help,Support discovery inside the fabric catalog.,How does FabStitch work?,Website & Navigation,support,How does FabStitch work?,,80,100,strong,/help/how-fabstitch-works/,true,true,,none,,3,3,2,Organization|BreadcrumbList,A,KEEP
/help/how-to-find-fabrics/,help,help,Support discovery inside the fabric catalog.,How do I find a fabric?,Fabric Discovery,support,How do I find a fabric?,,51,100,strong,/help/how-to-find-fabrics/,true,true,,none,,4,4,2,Organization|BreadcrumbList,A,KEEP
/help/understanding-fabric-pages/,help,help,Support discovery inside the fabric catalog.,How do I read a fabric page?,Fabric Discovery,support,How do I read a fabric page?,,42,100,strong,/help/understanding-fabric-pages/,true,true,,none,,3,3,2,Organization|BreadcrumbList,A,KEEP
/help/how-search-works/,help,help,Support discovery inside the fabric catalog.,How do I search for a fabric?,Search & Filters,support,How do I search for a fabric?,,41,100,strong,/help/how-search-works/,true,true,,none,,3,3,2,Organization|BreadcrumbList,A,KEEP
/help/how-filters-work/,help,help,Support discovery inside the fabric catalog.,How do fabric filters work?,Search & Filters,support,How do fabric filters work?,,51,100,strong,/help/how-filters-work/,true,true,,none,,3,3,2,Organization|BreadcrumbList,A,KEEP
/help/how-to-submit-an-inquiry/,help,help,Support discovery inside the fabric catalog.,How do I submit a fabric inquiry?,Inquiries,support,How do I submit a fabric inquiry?,,47,97,strong,/help/how-to-submit-an-inquiry/,true,true,,none,,7,7,2,Organization|BreadcrumbList,A,KEEP
/help/what-information-is-in-an-inquiry/,help,help,Support discovery inside the fabric catalog.,What information is included in my inquiry?,Inquiries,support,What information is included in my inquiry?,,51,100,strong,/help/what-information-is-in-an-inquiry/,true,true,,none,,6,6,2,Organization|BreadcrumbList,A,KEEP
/help/what-happens-after-an-inquiry/,help,help,Support discovery inside the fabric catalog.,What happens after I submit an inquiry?,Inquiries,support,What happens after I submit an inquiry?,,45,100,strong,/help/what-happens-after-an-inquiry/,true,true,,none,,6,6,2,Organization|BreadcrumbList,A,KEEP
/help/viewing-my-inquiries/,help,help,Support discovery inside the fabric catalog.,Where can I see my previous inquiries?,Inquiries,support,Where can I see my previous inquiries?,,33,100,strong,/help/viewing-my-inquiries/,true,true,,none,,6,6,2,Organization|BreadcrumbList,A,KEEP
/help/how-to-buy-fabric/,help,help,Support discovery inside the fabric catalog.,How do I buy fabric on FabStitch?,Inquiries,support,How do I buy fabric on FabStitch?,,56,100,strong,/help/how-to-buy-fabric/,true,true,,none,,6,6,2,Organization|BreadcrumbList,A,KEEP
/help/orders/,help,help,Support discovery inside the fabric catalog.,How do orders work?,Orders,support,How do orders work?,,50,100,strong,/help/orders/,true,true,,none,,2,2,2,Organization|BreadcrumbList,A,KEEP
/help/sign-up/,help,help,Support discovery inside the fabric catalog.,How do I create an account?,Account,support,How do I create an account?,,36,100,strong,/help/sign-up/,true,true,,none,,4,4,2,Organization|BreadcrumbList,A,KEEP
/help/sign-in/,help,help,Support discovery inside the fabric catalog.,How do I sign in?,Account,support,How do I sign in?,,38,97,strong,/help/sign-in/,true,true,,none,,4,4,2,Organization|BreadcrumbList,A,KEEP
/help/account/,help,help,Support discovery inside the fabric catalog.,How do I update my account information?,Account,support,How do I update my account information?,,32,100,strong,/help/account/,true,true,,none,,4,4,2,Organization|BreadcrumbList,A,KEEP
/help/country-and-currency/,help,help,Support discovery inside the fabric catalog.,How do I change country or currency?,Country & Currency,support,How do I change country or currency?,,39,100,strong,/help/country-and-currency/,true,true,,none,,2,2,2,Organization|BreadcrumbList,A,KEEP
/discover/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,fabric discovery topics,fabric topics; fabric materials guide; fabric use cases,commercial_investigation,Fabric discovery topics,,300,100,strong,/discover/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,11,11,1,Organization|CollectionPage|BreadcrumbList,A,KEEP
/discover/topics/material/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,materials,fabric discovery; materials; fabric topics,commercial_investigation,Material fabric topics,,1239,88,strong,/discover/topics/material/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,5,5,3,Organization|CollectionPage|BreadcrumbList,A,KEEP
/discover/topics/use-case/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,clothing & use cases,fabric discovery; clothing & use cases; fabric topics,commercial_investigation,Clothing and use-case fabric topics,,1331,88,strong,/discover/topics/use-case/,true,true,/media/fabrics/silk-chiffon-primary.webp,catalog photograph for the material or garment family,Deep burgundy transparent silk chiffon in fluid folds,5,5,3,Organization|CollectionPage|BreadcrumbList,A,KEEP
/discover/topics/attribute/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,fabric characteristics,fabric discovery; fabric characteristics; fabric topics,commercial_investigation,Fabric characteristic topics,,856,92,strong,/discover/topics/attribute/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,5,5,3,Organization|CollectionPage|BreadcrumbList,A,KEEP
/discover/topics/material-use/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,Material and garment fabric topics,,7796,89,strong,/discover/topics/material-use/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,5,5,3,Organization|CollectionPage|BreadcrumbList,A,KEEP
/discover/topics/material-use/page/2/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,Material and garment fabric topics — page 2,,7835,0,high_overlap,/discover/topics/material-use/page/2/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,5,5,5,Organization|CollectionPage|BreadcrumbList,C,RESTRUCTURE
/discover/topics/material-use/page/3/,semantic_landing,semantic_landing,Support discovery inside the fabric catalog.,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,Material and garment fabric topics — page 3,,7802,0,high_overlap,/discover/topics/material-use/page/3/,true,true,/media/fabrics/european-flax-linen-primary.webp,catalog photograph for the material or garment family,European flax linen with a natural irregular plain weave,5,5,5,Organization|CollectionPage|BreadcrumbList,C,RESTRUCTURE
